Grafo 0:
3 19
3 18
4 28
4 5
4 27
4 17
4 13
4 22
4 32
4 14
4 21
4 29
4 12
4 16
4 9
5 29
5 15
5 16
5 30
5 13
5 9
5 21
5 22
6 9
6 33
6 22
6 11
6 28
6 18
6 19
6 7
6 21
6 25
6 12
6 32
6 24
7 10
7 13
7 21
7 23
7 16
7 32
7 31
7 22
7 8
7 28
8 21
8 33
8 19
8 12
8 11
8 15
8 28
8 32
8 9
8 10
8 25
8 23
8 18
8 17
9 25
9 22
9 14
9 10
9 29
9 28
9 17
9 26
9 23
9 24
9 21
9 30
9 12
9 27
10 11
10 22
10 32
10 26
10 13
10 31
10 18
10 33
11 19
11 33
11 27
11 23
11 16
11 13
11 22
11 14
11 28
11 29
11 31
11 20
11 18
11 12
11 17
12 16
12 25
12 32
12 20
12 30
12 23
12 21
12 13
12 18
12 17
12 31
12 19
13 21
13 25
13 22
13 15
13 19
13 18
13 23
14 21
14 33
14 20
14 27
14 30
14 23
14 31
15 17
15 20
15 25
15 33
15 21
16 29
16 31
16 25
16 19
16 28
17 18
17 28
17 23
17 27
17 21
17 20
17 33
17 24
18 26
18 24
18 29
18 19
18 33
18 32
19 25
19 29
19 20
19 27
19 23
20 31
20 30
20 29
21 29
21 32
21 23
22 28
22 32
22 27
22 26
23 28
23 24
23 31
24 29
24 26
24 32
25 29
25 33
25 27
25 31
25 32
26 32
26 28
26 33
27 31
28 29
28 31
28 30
28 32
29 31
29 33
29 30
29 32
30 33
32 33

Grafo 31:
Vertices: 35
Arestas:
0 20
0 33
1 12
1 18
1 28
1 34
1 29
1 13
2 22
2 19
2 18
2 14
3 25
3 28
3 5
3 16
3 22
3 20
3 10
3 9
3 26
3 31
4 9
4 25
4 16
5 19
6 9
6 16
6 23
6 25
6 7
6 18
6 11
6 19
6 30
7 29
7 16
7 13
7 24
7 32
8 22
8 13
8 34
8 9
8 19
8 21
9 15
9 33
10 26
10 21
10 14
11 22
12 17
12 15
12 31
13 33
13 29
13 26
13 16
14 16
14 25
14 23
14 29
14 32
15 29
15 33
15 30
15 24
16 25
16 27
16 17
17 30
18 29
19 22
19 24
20 29
21 29
21 24
21 26
21 27
22 30
22 26
23 29
24 25
24 27
25 33
26 28
27 34
28 33
28 29
28 30
32 33

Grafo 32:
Vertices: 97
Arestas:
0 42
0 46
0 27
0 11
0 52
0 39
0 62
0 47
0 17
0 80
0 44
0 59
0 76
0 61
0 22
0 24
0 73
0 8
0 68
0 36
0 60
0 13
1 61
1 55
1 64
1 14
1 52
1 27
1 25
1 75
1 41
1 39
1 17
1 23
1 33
1 87
1 70
1 74
1 93
1 54
1 82
1 45
1 66
1 11
1 46
1 38
1 31
1 79
2 46
2 9
2 27
2 82
2 54
2 74
2 10
2 73
2 75
2 32
2 16
2 17
2 95
2 20
2 7
2 43
2 72
2 33
2 40
2 96
2 67
2 92
2 36
2 70
3 87
3 29
3 68
3 64
3 51
3 80
3 85
3 14
3 66
3 7
3 67
3 79
3 92
3 75
3 90
3 37
3 41
3 53
3 65
3 70
3 50
3 61
3 52
4 68
4 80
4 21
4 54
4 84
4 14
4 57
4 45
4 60
4 93
4 67
4 33
4 69
4 77
4 72
4 49
4 16
4 13
4 81
4 7
5 26
5 40
5 14
5 34
5 57
5 36
5 91
5 60
5 48
5 13
5 61
5 88
5 69
5 92
5 76
5 17
5 28
5 87
5 64
5 95
5 49
5 85
5 58
5 11
5 62
5 63
5 79
6 96
6 50
6 7
6 79
6 77
6 13
6 71
6 27
6 86
6 83
6 74
6 92
6 45
6 29
6 14
6 15
6 66
6 10
6 89
6 39
6 44
7 10
7 29
7 14
7 74
7 16
7 31
7 27
7 36
7 69
7 62
7 51
7 53
7 38
7 91
7 70
7 9
7 26
7 75
7 8
7 39
7 87
7 85
7 25
7 88
7 30
7 83
7 56
7 48
8 40
8 67
8 72
8 75
8 79
8 22
8 19
8 9
8 56
8 13
8 91
8 15
8 29
8 63
8 59
8 11
8 42
8 50
8 17
8 96
9 41
9 15
9 79
9 27
9 80
9 37
9 10
9 45
9 19
9 96
9 95
9 82
9 75
9 35
9 56
10 69
10 20
10 14
10 72
10 82
10 68
10 66
10 35
10 47
10 75
10 23
10 95
10 77
10 79
10 26
10 41
10 19
10 87
10 65
10 64
10 27
10 61
10 25
10 49
10 89
10 11
10 21
10 76
11 93
11 42
11 95
11 68
11 81
11 41
11 47
11 26
11 43
11 17
11 14
11 60
11 28
11 15
11 65
11 64
11 54
11 67
11 20
12 39
12 53
12 43
12 76
12 52
12 57
12 68
12 45
12 85
12 28
12 96
12 25
12 79
12 84
12 32
12 83
12 60
12 88
12 27
13 24
13 19
13 74
13 49
13 94
13 17
13 48
13 14
13 69
13 91
13 33
13 51
13 21
13 87
13 22
13 23
13 45
13 59
13 41
13 90
13 30
13 73
13 72
13 44
13 35
13 53
14 22
14 72
14 41
14 70
14 37
14 86
14 94
14 95
14 19
14 30
14 74
14 76
14 54
14 91
14 34
14 29
14 57
14 58
14 88
14 93
15 22
15 70
15 37
15 73
15 62
15 75
15 88
15 32
15 83
15 24
15 56
15 29
15 47
15 67
15 46
15 61
15 20
15 28
15 17
15 60
15 55
15 36
15 89
15 72
16 30
16 31
16 58
16 92
16 56
16 96
16 18
16 81
16 37
16 49
16 39
16 94
16 83
16 67
16 40
16 20
16 22
17 40
17 68
17 27
17 95
17 86
17 35
17 51
17 20
17 31
17 82
17 18
17 28
17 23
17 69
17 43
17 71
17 48
17 92
17 65
17 63
17 30
18 52
18 41
18 50
18 19
18 43
18 66
18 33
18 61
18 40
18 70
18 45
18 57
18 44
18 93
18 86
18 67
18 80
18 29
18 74
18 34
19 92
19 47
19 24
19 43
19 64
19 20
19 69
19 59
19 38
19 25
19 86
19 58
19 70
19 36
19 87
19 84
19 22
19 41
20 32
20 80
20 40
20 44
20 49
20 82
20 67
20 83
20 71
20 22
20 47
20 70
20 29
20 62
20 64
20 84
21 67
21 54
21 51
21 34
21 65
21 94
21 66
21 38
21 96
21 93
21 87
21 75
21 70
21 24
21 47
21 42
21 86
21 59
21 43
21 84
21 78
21 74
22 88
22 44
22 86
22 51
22 35
22 72
22 61
22 65
22 92
22 83
22 64
22 28
22 55
22 75
22 90
22 48
22 66
22 67
22 34
22 91
23 63
23 89
23 31
23 43
23 62
23 78
23 73
23 75
23 28
23 54
23 47
23 79
23 40
23 56
23 77
23 95
23 57
23 32
23 74
23 72
23 71
23 60
23 58
23 48
23 26
23 87
24 42
24 33
24 80
24 43
24 70
24 73
24 64
24 25
24 51
24 57
24 84
24 67
24 49
24 63
24 96
24 92
24 31
24 54
25 62
25 81
25 65
25 47
25 92
25 33
25 26
25 31
25 59
25 60
25 34
25 85
25 94
25 89
25 37
25 67
25 87
25 58
25 38
25 56
25 42
25 82
25 69
25 45
25 55
25 30
26 32
26 87
26 50
26 69
26 68
26 72
26 79
26 93
26 88
26 74
26 94
26 71
26 45
26 58
26 35
26 73
26 80
26 90
26 62
26 76
27 36
27 69
27 75
27 64
27 51
27 60
27 78
27 89
27 70
27 91
27 74
27 61
27 52
27 67
27 46
27 65
27 73
27 58
27 53
28 56
28 65
28 82
28 55
28 91
28 92
28 67
28 61
28 81
28 51
28 29
28 83
28 33
28 34
28 77
28 84
28 79
28 87
29 59
29 72
29 60
29 62
29 75
29 45
29 58
29 54
29 81
29 86
29 55
29 95
29 36
29 30
29 90
29 92
30 46
30 54
30 37
30 74
30 41
30 45
30 84
30 33
30 44
30 32
30 48
30 43
30 50
30 79
30 51
30 67
31 40
31 52
31 67
31 75
31 82
31 38
31 46
31 73
31 66
31 71
31 89
31 92
31 48
31 80
31 87
32 83
32 49
32 55
32 87
32 59
32 38
32 60
32 92
32 96
32 47
32 50
32 65
32 56
32 89
32 93
32 68
33 58
33 68
33 74
33 49
33 53
33 77
33 90
33 44
33 82
33 91
33 66
33 59
33 76
33 63
33 38
33 89
34 48
34 46
34 86
34 64
34 60
34 84
34 55
34 90
34 54
34 36
35 49
35 38
35 74
35 68
35 69
35 41
35 44
35 63
35 57
35 79
35 92
36 70
36 60
36 77
36 71
36 68
36 85
36 43
36 62
36 63
36 94
36 55
36 90
36 40
36 51
36 39
36 72
36 92
36 47
36 57
36 75
37 89
37 38
37 75
37 58
37 45
37 87
37 60
37 69
37 77
37 43
37 47
37 50
37 56
37 78
37 86
37 90
38 42
38 85
38 48
38 77
38 56
38 81
38 92
38 39
38 60
38 54
38 57
38 87
38 93
38 80
38 73
38 65
38 41
38 43
38 82
38 52
38 67
38 79
38 72
39 44
39 51
39 95
39 69
39 46
39 88
39 65
39 86
39 72
39 43
40 70
40 83
40 51
40 84
40 54
40 74
40 69
40 77
40 63
40 78
40 60
40 79
40 76
40 59
40 80
40 89
40 72
40 67
40 87
40 81
40 41
41 63
41 59
41 58
41 71
41 53
41 77
41 60
41 78
42 82
42 46
42 78
42 90
42 87
42 70
42 57
42 85
42 60
42 81
42 69
42 65
43 73
43 56
43 50
43 91
43 54
43 44
43 67
43 59
43 53
43 55
43 61
43 48
43 46
43 74
43 77
43 83
43 90
43 70
44 67
44 49
44 91
44 56
44 88
44 48
44 60
44 54
44 86
44 70
44 94
44 57
45 68
45 51
45 55
45 71
45 88
45 47
45 80
45 61
45 93
46 70
46 93
46 51
46 57
46 72
46 91
46 90
46 92
46 95
47 73
47 80
47 62
47 68
47 92
47 89
47 60
47 69
47 48
47 59
47 78
47 52
47 94
47 58
47 55
47 67
47 88
48 71
48 75
48 62
48 73
48 88
48 79
48 85
48 84
48 87
48 86
48 54
48 93
48 61
48 80
48 91
48 58
48 70
48 57
49 90
49 67
49 61
49 75
49 70
49 55
49 64
49 56
49 95
49 71
49 73
49 79
50 61
50 80
50 76
50 75
50 72
50 93
50 69
50 88
50 51
50 70
50 54
51 73
51 59
51 71
51 57
51 80
51 85
51 63
51 67
51 84
51 52
51 64
51 95
52 82
52 77
52 89
52 83
52 57
52 58
52 94
52 84
53 67
53 90
53 54
53 84
53 87
53 64
53 55
53 62
53 70
54 74
54 90
54 78
54 61
54 87
54 84
54 66
54 57
55 93
55 82
55 74
55 62
55 68
55 66
55 84
55 58
55 91
56 58
56 92
56 62
56 81
56 60
56 79
56 82
56 78
56 84
57 66
57 60
57 94
57 90
57 87
57 70
57 64
57 81
57 78
57 86
58 59
58 89
58 66
58 70
58 82
58 68
58 93
58 62
58 61
58 80
59 86
59 94
59 93
59 85
59 71
59 87
59 69
59 72
59 81
60 66
60 71
60 64
60 91
60 81
60 61
60 76
60 89
61 63
61 67
61 89
61 65
61 66
61 90
61 88
61 92
61 86
61 84
62 69
62 81
62 75
62 64
62 77
62 70
62 94
62 72
62 74
63 95
63 82
63 69
63 90
63 96
63 83
63 85
63 72
63 66
63 88
63 93
64 88
64 73
64 79
64 74
64 75
64 68
65 91
65 71
65 68
65 66
65 76
65 81
65 75
65 70
65 77
65 94
65 80
65 82
66 83
66 87
66 74
66 68
66 78
66 80
66 91
66 85
66 90
66 93
66 73
67 86
67 69
67 83
67 92
67 75
67 82
67 94
67 87
67 80
68 84
68 86
68 93
69 85
69 84
69 89
69 77
69 74
69 81
69 94
69 95
70 92
70 85
70 93
70 78
71 73
71 74
71 83
71 89
71 79
71 84
72 85
72 91
72 73
72 87
72 94
72 81
72 96
72 82
73 96
73 76
73 95
73 92
73 81
73 87
73 79
74 92
74 79
74 84
74 94
74 88
74 96
74 90
74 86
75 88
75 92
75 96
75 93
75 91
76 91
76 85
76 87
76 88
77 85
77 84
77 82
77 80
77 90
77 91
78 92
79 83
79 88
79 93
79 80
79 95
80 90
80 81
80 87
81 96
81 94
81 84
81 93
81 91
82 89
82 84
82 87
83 94
83 92
83 95
84 90
84 89
84 96
84 86
84 94
85 90
85 88
85 94
86 89
86 93
86 87
86 92
87 88
87 96
87 95
87 91
89 95
89 92
89 90
90 91
90 95
91 95
92 94

Grafo 33:
Vertices: 23
Arestas:
0 11
0 16
0 4
0 6
0 14
0 20
0 19
0 2
0 17
0 22
0 7
0 18
1 10
1 16
1 9
1 17
1 7
1 19
1 14
1 3
1 8
1 18
1 4
1 12
1 13
2 8
2 17
2 22
2 10
2 9
2 11
2 18
2 5
2 12
2 19
2 13
3 12
3 9
3 10
3 6
3 21
3 20
3 7
3 16
3 11
3 14
3 15
3 19
3 4
3 13
3 18
4 6
4 20
4 19
4 22
4 8
4 5
4 13
4 18
4 9
4 12
4 14
5 10
5 6
5 22
5 8
5 16
5 19
5 9
6 13
6 9
6 12
6 7
6 11
6 17
6 20
6 21
6 19
6 16
6 8
6 10
6 18
6 22
7 8
7 21
7 10
7 19
7 12
7 13
7 11
7 9
7 18
7 22
7 16
8 20
8 14
8 12
8 13
8 11
9 16
9 11
9 20
9 22
9 15
9 19
9 13
9 12
9 21
9 14
10 20
10 11
10 22
10 14
10 16
10 13
10 12
10 19
10 18
10 21
10 15
11 22
11 12
11 18
11 17
11 15
11 13
12 17
12 13
12 22
12 15
12 18
12 16
12 21
12 14
12 20
13 16
13 22
13 20
13 18
13 17
13 15
13 21
14 15
14 21
14 18
15 16
15 20
15 19
15 22
15 21
15 17
16 19
16 21
16 20
17 19
17 22
17 21
18 21
20 21
20 22
21 22

Grafo 34:
Vertices: 91
Arestas:
0 5
0 36
0 22
0 84
0 82
0 72
0 9
0 55
0 61
0 77
0 43
0 15
0 37
0 67
0 52
0 46
0 3
0 19
0 75
0 47
0 45
0 27
0 2
0 65
0 21
0 31
0 8
0 13
0 76
0 73
0 17
0 64
0 68
0 60
0 53
0 44
0 41
0 51
0 79
0 32
0 89
0 50
0 6
0 90
0 80
0 16
0 23
0 40
0 69
0 57
0 71
0 58
0 24
0 81
0 88
0 86
0 34
0 7
0 26
0 48
0 62
0 74
0 25
0 1
0 18
0 11
0 78
0 59
0 83
0 20
1 58
1 22
1 21
1 56
1 53
1 50
1 60
1 63
1 35
1 44
1 38
1 31
1 46
1 29
1 52
1 7
1 67
1 82
1 42
1 81
1 66
1 40
1 39
1 71
1 16
1 4
1 14
1 64
1 75
1 41
1 27
1 30
1 70
1 68
1 15
1 49
1 86
1 12
1 10
1 74
1 20
1 11
1 17
1 79
1 47
1 73
1 55
1 65
1 54
1 80
1 26
1 51
1 77
1 48
1 19
1 85
1 37
1 88
1 24
1 5
1 28
1 23
1 25
1 72
1 62
1 57
1 69
1 2
1 45
1 6
1 3
1 76
1 33
1 83
2 57
2 50
2 56
2 46
2 85
2 51
2 4
2 68
2 30
2 37
2 83
2 49
2 63
2 10
2 59
2 70
2 25
2 42
2 13
2 80
2 77
2 26
2 47
2 81
2 8
2 23
2 6
2 65
2 48
2 41
2 39
2 31
2 12
2 19
2 20
2 45
2 43
2 14
2 79
2 60
2 52
2 61
2 21
2 32
2 17
2 44
2 3
2 84
2 29
2 5
2 90
2 64
2 11
2 72
2 89
2 7
2 15
2 40
2 86
2 54
2 73
2 88
2 53
2 55
2 62
2 38
3 29
3 45
3 43
3 54
3 13
3 41
3 75
3 26
3 58
3 31
3 62
3 52
3 83
3 90
3 6
3 12
3 46
3 28
3 65
3 39
3 56
3 86
3 69
3 64
3 4
3 35
3 16
3 15
3 37
3 21
3 30
3 24
3 36
3 76
3 53
3 18
3 57
3 55
3 27
3 32
3 85
3 49
3 73
3 38
3 40
3 68
3 20
3 51
3 61
3 7
3 42
3 71
3 59
3 14
3 72
3 47
3 10
3 88
3 17
3 67
3 22
3 87
3 74
3 48
3 33
3 11
4 18
4 87
4 34
4 19
4 8
4 5
4 58
4 53
4 41
4 84
4 38
4 73
4 32
4 25
4 78
4 69
4 90
4 68
4 81
4 70
4 7
4 67
4 83
4 63
4 75
4 16
4 28
4 20
4 55
4 48
4 71
4 50
4 56
4 12
4 66
4 46
4 37
4 76
4 9
4 79
4 23
4 44
4 39
4 45
4 36
4 15
4 17
4 35
4 27
4 54
4 60
4 62
4 26
4 61
4 80
4 42
4 47
4 77
4 57
4 52
4 64
4 72
4 74
4 85
4 89
4 49
4 29
4 11
5 31
5 52
5 70
5 22
5 35
5 54
5 23
5 42
5 28
5 27
5 80
5 19
5 77
5 20
5 49
5 53
5 74
5 86
5 38
5 59
5 15
5 40
5 83
5 55
5 14
5 50
5 43
5 67
5 71
5 90
5 85
5 10
5 58
5 76
5 37
5 39
5 56
5 8
5 72
5 16
5 73
5 36
5 11
5 64
5 78
5 79
5 7
5 61
5 17
5 47
5 32
5 63
5 81
5 34
5 44
5 75
5 26
5 30
5 66
5 33
5 89
5 46
5 87
5 45
5 84
5 18
5 13
5 82
6 46
6 83
6 76
6 38
6 78
6 61
6 82
6 7
6 72
6 73
6 32
6 21
6 81
6 64
6 11
6 62
6 67
6 50
6 66
6 40
6 10
6 75
6 55
6 8
6 70
6 16
6 42
6 12
6 54
6 80
6 74
6 41
6 48
6 31
6 71
6 79
6 18
6 17
6 52
6 23
6 89
6 56
6 39
6 85
6 49
6 88
6 86
6 77
6 34
6 58
6 51
6 35
6 27
6 26
6 57
6 45
6 9
6 60
6 59
6 36
6 37
6 33
6 90
6 84
6 29
6 20
6 53
6 43
6 44
6 14
7 24
7 49
7 65
7 57
7 51
7 77
7 68
7 60
7 14
7 13
7 25
7 73
7 40
7 34
7 39
7 75
7 59
7 22
7 45
7 42
7 43
7 27
7 88
7 8
7 84
7 47
7 82
7 38
7 63
7 10
7 89
7 19
7 48
7 66
7 71
7 16
7 31
7 64
7 23
7 78
7 62
7 26
7 79
7 90
7 15
7 56
7 76
7 21
7 83
7 46
7 80
7 70
7 36
7 20
7 29
7 30
7 54
7 44
7 33
7 50
7 11
7 52
7 74
7 32
7 58
7 87
7 12
7 85
8 54
8 83
8 27
8 53
8 58
8 44
8 57
8 88
8 29
8 72
8 12
8 55
8 80
8 52
8 16
8 69
8 74
8 28
8 41
8 51
8 47
8 90
8 61
8 32
8 73
8 18
8 50
8 40
8 9
8 23
8 56
8 45
8 25
8 22
8 84
8 48
8 77
8 66
8 43
8 14
8 21
8 82
8 85
8 42
8 89
8 36
8 65
8 38
8 10
8 11
8 64
8 15
8 39
8 59
8 19
8 30
8 17
8 81
8 26
8 76
8 78
8 20
8 63
8 31
8 70
9 89
9 29
9 46
9 14
9 49
9 57
9 63
9 73
9 25
9 22
9 74
9 53
9 10
9 41
9 79
9 43
9 12
9 88
9 30
9 64
9 27
9 45
9 78
9 51
9 20
9 17
9 50
9 44
9 36
9 80
9 11
9 84
9 90
9 40
9 61
9 75
9 32
9 55
9 85
9 81
9 28
9 24
9 68
9 65
9 76
9 86
9 59
9 33
9 52
9 62
9 67
9 39
9 48
9 82
9 18
9 58
9 54
9 19
10 80
10 90
10 28
10 68
10 45
10 63
10 39
10 14
10 53
10 81
10 26
10 30
10 22
10 83
10 33
10 76
10 16
10 50
10 82
10 89
10 36
10 71
10 46
10 49
10 38
10 40
10 86
10 66
10 15
10 35
10 69
10 31
10 74
10 60
10 62
10 44
10 77
10 43
10 21
10 55
10 48
10 25
10 85
10 17
10 64
10 18
10 59
10 88
10 24
10 87
10 29
10 67
10 23
10 19
10 61
10 65
10 84
10 51
10 32
10 58
11 33
11 70
11 38
11 41
11 61
11 19
11 42
11 65
11 34
11 49
11 47
11 25
11 31
11 75
11 13
11 58
11 76
11 26
11 53
11 14
11 46
11 74
11 59
11 87
11 86
11 24
11 81
11 48
11 44
11 62
11 18
11 21
11 82
11 60
11 36
11 22
11 45
11 56
11 89
11 40
11 85
11 69
11 84
11 28
11 16
11 57
11 39
11 80
11 32
11 15
11 78
11 83
11 43
11 68
11 51
11 72
11 20
11 90
11 67
11 27
11 71
11 64
11 73
11 66
12 63
12 69
12 64
12 85
12 32
12 25
12 23
12 89
12 60
12 42
12 79
12 86
12 29
12 81
12 48
12 40
12 62
12 41
12 37
12 90
12 59
12 73
12 53
12 26
12 30
12 72
12 35
12 80
12 13
12 76
12 18
12 36
12 54
12 57
12 33
12 70
12 34
12 47
12 24
12 55
12 65
12 83
12 19
12 78
12 75
12 22
12 15
12 82
12 38
12 68
12 45
12 58
12 46
12 77
12 50
12 56
12 49
12 21
12 84
12 88
12 28
13 31
13 90
13 69
13 18
13 38
13 22
13 46
13 74
13 48
13 49
13 86
13 44
13 70
13 19
13 62
13 80
13 77
13 83
13 32
13 39
13 41
13 85
13 55
13 16
13 15
13 65
13 28
13 71
13 24
13 27
13 78
13 23
13 17
13 81
13 88
13 84
13 76
13 67
13 53
13 58
13 29
13 26
13 45
13 34
13 79
13 14
13 61
13 73
13 68
13 52
13 36
13 47
13 75
13 33
13 72
13 35
13 56
13 66
13 40
13 50
13 20
14 31
14 51
14 36
14 83
14 40
14 75
14 61
14 15
14 79
14 70
14 76
14 55
14 45
14 77
14 39
14 46
14 72
14 90
14 20
14 65
14 68
14 62
14 66
14 23
14 64
14 59
14 44
14 57
14 82
14 86
14 89
14 28
14 73
14 37
14 33
14 38
14 16
14 43
14 50
14 32
14 30
14 52
14 56
14 54
14 78
14 35
14 80
14 29
14 84
14 81
14 41
14 87
14 24
14 47
14 26
14 74
14 69
14 34
14 71
15 44
15 54
15 22
15 80
15 56
15 78
15 34
15 89
15 20
15 29
15 36
15 84
15 67
15 74
15 26
15 37
15 77
15 16
15 52
15 76
15 47
15 42
15 49
15 59
15 57
15 66
15 43
15 35
15 40
15 71
15 64
15 21
15 55
15 33
15 19
15 53
15 28
15 85
15 30
15 45
15 79
15 87
15 58
15 39
15 90
15 25
15 32
15 51
15 23
15 60
15 27
15 73
15 63
15 72
15 46
15 86
15 81
15 50
15 38
15 31
15 65
16 30
16 45
16 51
16 70
16 24
16 84
16 22
16 77
16 57
16 58
16 82
16 61
16 54
16 36
16 68
16 73
16 85
16 26
16 34
16 37
16 17
16 44
16 40
16 53
16 72
16 65
16 27
16 33
16 64
16 71
16 18
16 75
16 20
16 67
16 21
16 52
16 32
16 83
16 88
16 42
16 48
16 56
16 69
16 43
16 87
16 63
16 49
16 90
16 60
16 19
16 55
16 29
16 80
16 86
16 74
16 47
16 76
16 41
16 59
17 45
17 89
17 77
17 71
17 48
17 34
17 59
17 75
17 28
17 88
17 83
17 81
17 76
17 64
17 26
17 49
17 21
17 29
17 20
17 78
17 47
17 70
17 50
17 79
17 57
17 67
17 63
17 52
17 68
17 84
17 87
17 27
17 69
17 22
17 44
17 37
17 18
17 54
17 46
17 51
17 40
17 38
17 39
17 36
17 60
17 90
17 33
17 31
17 85
17 80
17 25
17 56
17 58
17 42
17 35
17 82
17 65
17 19
17 23
18 34
18 88
18 76
18 21
18 33
18 64
18 22
18 86
18 81
18 28
18 43
18 68
18 40
18 75
18 24
18 25
18 31
18 38
18 87
18 52
18 65
18 37
18 84
18 57
18 82
18 49
18 55
18 70
18 78
18 66
18 69
18 19
18 80
18 58
18 85
18 46
18 30
18 36
18 67
18 60
18 77
18 20
18 63
18 73
18 39
18 23
18 74
18 61
18 62
18 53
18 32
18 35
18 26
18 83
18 51
18 89
18 59
18 56
18 27
19 58
19 40
19 86
19 69
19 65
19 47
19 31
19 27
19 39
19 30
19 28
19 71
19 32
19 72
19 60
19 55
19 56
19 45
19 67
19 79
19 23
19 80
19 25
19 85
19 37
19 76
19 87
19 74
19 89
19 34
19 90
19 36
19 82
19 48
19 73
19 22
19 68
19 81
19 26
19 78
19 38
19 35
19 63
19 46
19 88
19 61
19 53
19 66
19 43
19 21
19 50
20 57
20 47
20 82
20 73
20 52
20 85
20 37
20 74
20 62
20 48
20 60
20 71
20 46
20 70
20 80
20 39
20 38
20 32
20 81
20 30
20 44
20 89
20 51
20 28
20 77
20 45
20 43
20 58
20 26
20 90
20 83
20 88
20 50
20 27
20 25
20 31
20 65
20 79
20 36
20 64
20 54
20 86
20 63
20 22
20 67
20 53
20 69
20 61
20 21
20 33
20 23
20 84
21 67
21 41
21 73
21 69
21 86
21 79
21 90
21 33
21 34
21 37
21 30
21 22
21 78
21 45
21 44
21 48
21 89
21 72
21 24
21 76
21 52
21 83
21 35
21 74
21 40
21 60
21 88
21 75
21 27
21 36
21 53
21 62
21 57
21 23
21 70
21 77
21 85
21 25
21 59
21 68
21 64
21 84
21 26
21 29
21 51
21 71
21 42
21 28
21 31
21 55
21 80
21 87
21 65
22 36
22 88
22 77
22 35
22 83
22 69
22 49
22 41
22 72
22 89
22 34
22 61
22 87
22 71
22 39
22 50
22 46
22 29
22 73
22 66
22 52
22 31
22 53
22 55
22 81
22 26
22 78
22 27
22 64
22 54
22 56
22 40
22 48
22 32
22 85
22 43
22 37
22 42
22 25
22 80
22 74
22 38
22 68
22 45
22 65
22 60
22 70
22 30
22 82
22 76
23 60
23 43
23 66
23 53
23 47
23 85
23 70
23 31
23 83
23 54
23 35
23 26
23 42
23 79
23 58
23 73
23 80
23 52
23 24
23 50
23 89
23 27
23 46
23 59
23 30
23 86
23 72
23 84
23 37
23 40
23 34
23 63
23 29
23 56
23 76
23 82
23 75
23 49
23 45
23 71
23 41
23 38
23 88
23 90
23 39
23 69
23 77
23 68
23 64
23 51
23 67
23 28
23 81
23 44
23 36
23 32
24 50
24 76
24 69
24 84
24 35
24 60
24 73
24 80
24 59
24 58
24 65
24 67
24 42
24 78
24 52
24 79
24 81
24 28
24 70
24 43
24 75
24 66
24 44
24 26
24 82
24 41
24 30
24 62
24 72
24 34
24 27
24 46
24 90
24 87
24 64
24 57
24 56
24 45
24 29
24 83
24 36
24 25
24 47
24 77
24 63
24 61
24 55
24 48
24 85
24 33
24 86
24 88
25 57
25 48
25 77
25 88
25 71
25 67
25 37
25 85
25 49
25 73
25 54
25 60
25 47
25 82
25 65
25 62
25 79
25 46
25 80
25 45
25 84
25 58
25 86
25 68
25 66
25 87
25 34
25 55
25 43
25 56
25 59
25 36
25 28
25 38
25 75
25 27
25 64
25 32
25 50
25 39
25 74
25 29
25 72
25 42
25 83
25 69
25 61
25 51
25 30
25 76
25 35
25 90
25 31
26 41
26 76
26 87
26 59
26 46
26 34
26 29
26 49
26 44
26 45
26 88
26 40
26 43
26 37
26 30
26 53
26 67
26 80
26 32
26 55
26 50
26 58
26 75
26 38
26 70
26 90
26 48
26 68
26 42
26 57
26 78
26 86
26 84
26 65
26 85
26 74
26 81
26 47
26 73
26 69
26 89
26 54
26 31
26 83
26 39
26 71
27 67
27 50
27 49
27 81
27 52
27 68
27 64
27 57
27 60
27 46
27 44
27 71
27 86
27 73
27 38
27 35
27 78
27 32
27 58
27 76
27 28
27 55
27 47
27 31
27 36
27 56
27 34
27 87
27 75
27 66
27 69
27 74
27 62
27 42
27 84
27 54
27 77
27 53
27 48
27 45
27 89
27 70
27 37
27 83
27 40
27 33
27 59
27 88
27 43
27 79
27 72
27 90
27 82
27 65
27 80
28 43
28 73
28 90
28 45
28 81
28 50
28 56
28 42
28 40
28 44
28 74
28 79
28 61
28 51
28 88
28 68
28 75
28 78
28 85
28 39
28 65
28 48
28 29
28 76
28 71
28 52
28 63
28 36
28 55
28 59
28 67
28 82
28 87
28 31
28 64
28 86
28 47
28 58
28 70
28 33
28 49
29 61
29 47
29 31
29 64
29 43
29 57
29 85
29 86
29 66
29 74
29 67
29 36
29 83
29 59
29 32
29 45
29 48
29 51
29 84
29 56
29 65
29 54
29 30
29 41
29 72
29 58
29 38
29 35
29 70
29 82
29 88
29 46
29 71
29 79
29 81
29 37
29 34
29 62
29 52
29 77
29 53
29 50
29 80
29 40
30 54
30 59
30 78
30 33
30 73
30 40
30 60
30 49
30 37
30 63
30 41
30 80
30 35
30 32
30 62
30 34
30 76
30 68
30 83
30 89
30 88
30 64
30 87
30 36
30 84
30 47
30 90
30 31
30 75
30 55
30 38
30 65
30 50
30 86
30 48
30 81
30 45
30 67
30 46
30 82
30 42
30 53
30 74
30 58
30 77
30 61
30 66
31 53
31 76
31 78
31 47
31 48
31 64
31 32
31 86
31 33
31 79
31 41
31 37
31 59
31 75
31 40
31 84
31 42
31 52
